business_id,name,address,city,categories,stars,review_count,latitude,longitude
IZ_syZp77K1ewunXZlVEcA,Urban Igloo,2015 Walnut St,Philadelphia,"Real Estate Services, Home Services, Apartments, Real Estate Agents, Real Estate",4.0,17,39.9507146,-75.174364
67gJgHHA5yW9clY3xq-VDQ,A Salon and Spa,2820 N High School Rd,Speedway,"Beauty & Spas, Hair Salons, Day Spas",3.5,7,39.8059537,-86.2700071
2iQucreJtTqbEsLczhsgrA,India Sizzling II,"4150 Lafayette Rd, Ste E",Indianapolis,"Indian, Restaurants",4.0,169,39.830272,-86.242362
yDriUh65Wpx1HnTmXln9nw,Subway,"LongSt Shopping Centre, 11323 104th Ave",Edmonton,"Restaurants, Fast Food, Sandwiches",3.0,9,53.5458546,-113.5165904
N3IpjMAWY6aWs-mddgYKhg,Rebeccas Floral Boutique,"1400 Liberty Pike, Ste 700",Franklin,"Flowers & Gifts, Floral Designers, Florists, Shopping, Event Planning & Services, Nurseries & Gardening, Home & Garden",2.0,21,35.9247172,-86.7959121
f8_kAJqns8gWV6fpOnaSDQ,Total Focus Northgate and Dry Eye Clinic,"9499 137 Avenue NW, Suite 1100",Edmonton,"Health & Medical, Eyewear & Opticians, Optometrists, Shopping",3.5,5,53.5979253646,-113.4887104727
14yKneelDqtIJHr0Jfy7Iw,Valley Forge Service Plaza,I-76 Eastbound Milepost 324,Valley Forge,"Automotive, Rest Stops, Gas Stations, Hotels, Event Planning & Services, Hotels & Travel",2.5,6,40.0828131996,-75.4431618949
ZNXNmJV8fXu7dv1hqXeq1Q,Raising Cane’s,4740 Chef Menteur Hwy,New Orleans,"Cajun/Creole, Fast Food, Chicken Shop, Restaurants, Chicken Wings",2.5,21,30.0059929425,-90.0335249736
3WGYUXGuUgpqnDwLoG1v7Q,Curtis Lanes,45 Scotch Rd,Ewing,"Active Life, Bowling",3.0,12,40.2671293,-74.8016353
FZCj995CEL2G-JTiLC3Azw,Taco Bell,2401 N Meridian St,Indianapolis,"Mexican, Restaurants, Tex-Mex, Fast Food",1.5,38,39.80109,-86.15661
xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,1614 W Ritner St,Philadelphia,"Food, Restaurants, Bakeries",3.5,88,39.9210221,-75.1744313
erXnq3jNfA9QUjfsbEUAbA,Bause Catered Events,170 Oak St,Pottstown,"Event Planning & Services, Caterers",5.0,5,40.2539423,-75.6459479
Z-jOXWIaHaP1KG0cLXTkLA,Atlantic Physical Therapy,"1208 Tasker St, Fl 2",Philadelphia,"Fitness & Instruction, Physical Therapy, Sports Medicine, Doctors, Health & Medical, Active Life, Chiropractors, Orthopedists, Yoga",5.0,24,39.9298675,-75.1650721
9AYJIH69QmqyZ3qvNhvEaw,kiki nail&spa,5830 Torresdale Ave,Philadelphia,"Beauty & Spas, Nail Salons, Nail Technicians",3.0,14,40.0169758,-75.0610576
t50rOpuF56O-dVttXyIQVA,Papyrus,"8702 Keystone Crossing, Space 147",Indianapolis,"Cards & Stationery, Flowers & Gifts, Shopping, Hobby Shops, Event Planning & Services, Arts & Crafts",4.5,5,39.9146201,-86.111239
WRAnspVmIb9HFdz_M174zg,"Calvin Van Reken, MD","55 Foothill Rd, Ste 1",Reno,"Internal Medicine, Medical Spas, Beauty & Spas, Health & Medical, Doctors, Hair Removal, Laser Hair Removal",2.5,21,39.439901,-119.771965
TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,"39 S 19th St, Ste 41",Philadelphia,"American (New), Bars, Nightlife, Lounges, Restaurants",3.0,225,39.9522486027,-75.1716919961
hwXDlBJdtr1cFFM8sy5oPQ,Steve's Prince of Steaks,3836 Chestnut St,Philadelphia,"Pizza, Restaurants, American (Traditional), Cheesesteaks",3.0,11,39.9549777255,-75.199922158
_lwoNL74raFbuMqudxZMew,Alpha Nail,"4121 Hillsboro Pike, Ste 209",Nashville,"Nail Salons, Beauty & Spas",4.0,5,36.101185,-86.819148
n-zmzYYOC00m9vgoIK-Bow,Cherry Hill Beauty Supply & Salon,1627 Kings Hwy N,Cherry Hill,"Beauty & Spas, Shopping, Cosmetics & Beauty Supply",3.0,15,39.9148719,-75.007788
vejvKBD-Gu0qE6Nq2ap5Iw,Fred E Marquis Pinellas Trail,12020 Walsingham Rd,Largo,"Active Life, Parks, Hiking",4.0,29,27.8801536,-82.807076
YIMwjlv2S7GwUuIvhyWH-w,Helping Hands Thrift Store,604 E Baker St,Plant City,"Shopping, Thrift Stores",2.0,7,28.018791,-82.1196906
rDuopLmZ2X0uvwZpkqHGcw,Asian Cafe,47 S York Rd,Hatboro,"Soup, Seafood, Restaurants, Chinese",3.0,14,40.176079,-75.106012
ARISabLEfOL4_SP8F5gtQw,Lockwood Chiropractic,113 W Lockwood Ave,Webster Groves,"Health & Medical, Acupuncture, Chiropractors, Beauty & Spas, Massage, Massage Therapy, Doctors, Sports Medicine",4.5,6,38.593245,-90.360172
aJTgc_HWNyM9gHDt__Lt4w,Johny's Original Pizza,547 Chester Pike,Prospect Park,"Italian, Sandwiches, Pizza, Restaurants",3.5,54,39.8869277,-75.3017107
dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,3131 Walnut St,Philadelphia,"Nightlife, Music Venues, Irish, Pubs, Irish Pub, Arts & Entertainment, Food, Restaurants, Breweries, Bars, Beer, Wine & Spirits",3.5,30,39.952126,-75.186438
kGY6SZKnu9g-yWCpEGZs6w,Sturgeon Valley Athletic Club,205A Carnegie Drive,St. Albert,"Pilates, Health & Medical, Fitness & Instruction, Gyms, Active Life, Weight Loss Centers, Yoga",4.0,7,53.6367843,-113.5766042
cH10D998iLwKf7o97tp6iw,PostNet,"8110 S Houghton Rd, Ste 158",Tucson,"Couriers & Delivery Services, Printing Services, Local Services, Shipping Centers, Professional Services, Graphic Design",2.5,15,32.1044907505,-110.7747089067
sFtEbnWDtIADseyr8Lx6Qw,Spice N' Nice,3125 New Castle Ave,New Castle,"Caribbean, Restaurants, Food",5.0,11,39.70981,-75.5498425
GOrzvzYzqPGypsriDCWJTw,Hair Cuttery,435 S Broad St,Lansdale,"Beauty & Spas, Men's Hair Salons, Hair Salons, Hair Stylists",4.0,9,40.23562,-75.288511
VegLx2inEzN_zWeqyWKAYQ,CrossFit NorthWest Tucson,"6800 N Camino Martin, Ste 106",Tucson,"Fitness & Instruction, Gyms, Active Life, Interval Training Gyms",5.0,5,32.3306845,-111.0561935
5pMw_GPgJ3Tt4ojQE5KViQ,Body & Soul Massage,"6431 E County Line Rd, Ste 108",Tampa,"Health & Medical, Massage Therapy, Beauty & Spas, Reflexology, Massage",4.0,22,28.1693636,-82.3552373
vOhdv3zwv-gXcbILnz9oNw,Carlock Motorcars Nashville,1599 Mallory Ln,Brentwood,"Auto Parts & Supplies, Used Car Dealers, Automotive, Car Dealers, Auto Repair",3.0,13,35.9756027,-86.8087508
ehnMcJZlx29XMroxMd3-mQ,Spice-n-Grill,6800 F Olive Blvd,Saint Louis,"Indian, Pakistani, Restaurants",4.5,157,38.6630131,-90.3113611
GW0LA9nuTkfsaXhxa8txTQ,Schnucks Seven Hills,907 E Hwy 50,O'Fallon,"Drugstores, Food, Florists, Bakeries, Flowers & Gifts, Shopping, Grocery",3.5,12,38.583239,-89.896409
zT072g-FrErnrxU6_wuJZw,Southside Garden Stop,3201 Cherokee St,Saint Louis,"Shopping, Nurseries & Gardening, Home & Garden",3.5,8,38.5949207,-90.2369742
N03R4Iga8Diw2gNNJPrRZA,Enterprise Car Sales,3909 W Hillsborough Ave,Tampa,"Car Dealers, Automotive",4.5,14,27.9967940604,-82.5076723942
DQ7oHizn8lo2EZVosyrAsw,Independent Spirits Distillery,131 Davidson Rd,Woolwich Township,"Distilleries, Venues & Event Spaces, Food, Event Planning & Services",5.0,7,39.7283324976,-75.3081446871
s3C13eSJBq7oESvngScvLQ,Bria Dental,"12080 N Dove Mountain Blvd, Ste 140",Marana,"Cosmetic Dentists, Dental Hygienists, Dentists, Health & Medical",5.0,6,32.426945,-111.078161
BMvPOv-nAMdWaho-R6iqKQ,Wild Orchids Salon,6743 E Camino Principal,Tucson,"Eyelash Service, Beauty & Spas, Skin Care, Hair Salons",4.5,19,32.2504477,-110.847856
JE4gQjflWbg9eg3CSZvAVg,Stanley Service Bar,543 St Ann St,New Orleans,"Nightlife, Cocktail Bars, Sandwiches, Food, Coffee & Tea, Bars, Restaurants",4.5,7,29.9582117971,-90.0628599152
tl6CbSRA1txPHavvrQZfDA,Plato Latino,202 E Bearss Ave,Tampa,"Restaurants, Latin American",4.0,55,28.0889550568,-82.4588084221
XfvJ2iEq0XmciWIJvelZZA,Cafe 29,1200 Forrest Park Dr,Nashville,"Sandwiches, Restaurants, Breakfast & Brunch, Coffee & Tea, Food",2.0,11,36.0896708799,-86.8761394545
-If0ps0QhOLCYVWQWs9RYg,Maple Street Patisserie,7638 Maple St,New Orleans,"Restaurants, Food, Sandwiches, Bakeries",3.5,171,29.9416242,-90.1295134
KkpAwKzn5olmxH2K2GauNw,Pica's Restaurant,1233 W Chester Pike,West Chester,"Pizza, Restaurants, Sandwiches, Italian",3.5,141,39.9686348,-75.5571687
zSEqhlaHqY8sIDxznturEQ,McDonald's,475 S Oxford Valley Rd,Fairless Hills,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",1.5,32,40.171540527,-74.8515835404
RK-B80U7AnpF6SgPUn_ebw,VolVapor,529 4th Ave S,Nashville,"Vape Shops, Tobacco Shops, Electronics, Shopping",4.5,17,36.154901,-86.7735097
FYggdv_36UVYj0BUyj1-TQ,Caliber Collision,1202 E Stop 12 Rd,Indianapolis,"Auto Repair, Automotive, Body Shops",3.0,8,39.6433199,-86.1372812
VpxOVLIDLDYfMKRjPhj9AA,Dermatology Clinic Of Idaho,7733 W Emerald St,Boise,"Doctors, Health & Medical, Dermatologists, Medical Spas, Cosmetic Surgeons, Beauty & Spas, Hair Removal, Skin Care",4.0,8,43.6126748,-116.2784341
uY_Rgn8Cp1wXi4KSsvDbbw,Aquious Tankless Solutions,1735 Shadow Park Dr,Reno,"Plumbing, Water Heater Installation/Repair, Home Services",4.0,9,39.529573,-119.8763778
qIdJfQppCdD0ORRWH7tpyw,Southeast Financial Credit Union,444 James Robertson Pkwy,Nashville,"Financial Services, Banks & Credit Unions",2.0,10,36.1680372,-86.7811228
7pqja0L2tClZXoJxxApSQA,TITLE Boxing Club,"5029 Veterans Memorial Blvd, Ste B",Metairie,"Trainers, Active Life, Gyms, Fitness & Instruction, Boxing",3.5,5,30.0066368,-90.1963698
D01S4m83CscD7S0lUQpC6Q,U-Haul of Crum Lynne,612 Chester Pike,Crum Lynne,"Propane, Automotive, Truck Rental, Home Services, Movers, Self Storage, Local Services",1.0,5,39.870539,-75.333413
Dl3aL50yuZmP1d4ucjHQWA,Arby's,35 E 96th St,Indianapolis,"Sandwiches, Restaurants, Fast Food",3.0,16,39.9265862,-86.1564567
kSQNBSWTLlo-SwR6IcpvHA,El Sol De Tala,2444 E Washington St,Indianapolis,"Restaurants, Mexican",3.5,81,39.7682918,-86.1200611
20rAavCQ4C4DcpfxxNMX0A,Lidl,1150 Welsh Rd,Lansdale,"Grocery, Shopping, Food",4.0,5,40.2494585727,-75.2990607361
wdM2bZELbvHflNsQitoOkQ,Ace Tire & Auto Repair,4900 49th St N,Saint Petersburg,"Tires, Auto Repair, Automotive, Wheel & Rim Repair",4.5,31,27.8170918,-82.7003387
x-O0dIeIVaVBEhTu_w56DQ,Sahara Sam's Water Park,535 N Rt 73,West Berlin,"Water Parks, Event Planning & Services, Arcades, Amusement Parks, Local Services, Active Life, Party & Event Planning, Arts & Entertainment",2.5,314,39.8157840858,-74.9279651641
o7cD_sDA-Evj3Oh0zeH9nQ,Asian Pho,"4997 Longley Ln, Ste C",Reno,"Restaurants, Vietnamese",3.5,194,39.4772101759,-119.7649025917
X0k5QSscuvmkJ4KSg_FRvw,Ross Dress for Less,8464 W Hillsborough Ave,Tampa,"Fashion, Home Decor, Shopping, Department Stores, Women's Clothing, Men's Clothing, Discount Store, Home & Garden",2.5,17,27.9955576,-82.5792354
CKB2ELrMyfRriW97rajrrA,Premier Orthopaedics,525 W Chester Pike,Havertown,"Orthopedists, Health & Medical, Doctors, Sports Medicine",3.5,16,39.971112,-75.305742
yEO4BvXlnuu-B7cAc0pt2Q,The Gasparilla Bar,4235 Bessie Coleman Blvd,Tampa,"Bars, Nightlife",3.5,25,27.977399889,-82.5376345217
MdIE0W_jztQNFtDog0dObg,Mucky Duck,2800 S State Rd 135,Greenwood,"Bars, Dive Bars, Nightlife, Restaurants, American (Traditional)",2.0,17,39.5746233,-86.1589527
Fmac7njqWQmt5jAk1kzbzw,Anytime Fitness,"1932 Almaville Rd, Ste 135",Smyrna,"Gyms, Trainers, Tanning, Active Life, Beauty & Spas, Fitness & Instruction, Sports Clubs",2.5,5,35.9285654,-86.5352938
viVz0HzP-_CbU07HUCquZQ,K&T Deli,"3738 Lafayette Rd, Ste B",Indianapolis,"Vietnamese, Restaurants, Delis, Sandwiches",4.0,48,39.8227369,-86.234235
FBEzhE4ABeiZTGGO-BTKeQ,Philly Pretzel Factory,5742 Lower York Rd,New Hope,"Bakeries, Restaurants, Food, Hot Dogs, Pretzels",3.0,5,40.347018,-75.0306992
L07KZeOGlQeb06ASRKdvLw,Gypsy Apple Beauty,"2528 8th Ave S, Ste 5",Nashville,"Eyelash Service, Skin Care, Nail Salons, Beauty & Spas",5.0,24,36.123032,-86.775603
XKuawV5d8Gorm09auleZMA,Magpie Vintage & Estate Jewelry,4529 Magazine St,New Orleans,"Jewelry, Used, Vintage & Consignment, Women's Clothing, Shopping, Fashion",5.0,16,29.9206606,-90.1034867
sRDiX4oYa2VIHMWJx7cDzg,Good Music Academy,4705 Baltimore Ave,Philadelphia,"Musical Instruments & Teachers, Shopping",4.5,7,39.9487824,-75.2174317
LFw9ptRD4_R8RXcZhZYmRA,Taqueria Mexico Tennessee,4650 Nolensville Rd,Nashville,"Food Trucks, Food, Restaurants, Mexican",3.0,10,36.069364,-86.7196702
olHZZjKKjva5-NQLSCtesA,Stone Ridge Farm Bed & Breakfast,956 Bypass Rd,Hilltown,"Bed & Breakfast, Event Planning & Services, Landmarks & Historical Buildings, Public Services & Government, Hotels & Travel, Hotels",3.0,5,40.3574141,-75.2136746
RdDS9iOb5JJhFom1Ny4xUQ,Slack's Hoagie Shack,110 Lincoln Hwy,Fairless Hills,"Sandwiches, Restaurants",3.5,58,40.1802431173,-74.8678294286
kYM67LKjrU5dCs1DJQOQGA,Habitat for Humanity Williamson-Maury,"1725 Columbia Ave, Ste 110",Franklin,"Shopping, Furniture Stores, Home & Garden, Community Service/Non-Profit, Thrift Stores, Local Services",3.0,6,35.9007905,-86.872279
Fjg_y2nwJHS50eiWD9ByxA,JN Automotive,798 Sumneytown Pike,Lansdale,"Automotive, Oil Change Stations, Auto Repair, Tires, Transmission Repair, Body Shops",4.5,6,40.2212887,-75.3028156
2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,1109 Walnut St,Philadelphia,"Restaurants, Burgers, American (New), Food, American (Traditional), Nightlife, Bars, Cocktail Bars, Salad",4.0,622,39.9489334,-75.1595088
KE_oM4y1GMI3YMOnnqHqRQ,Subway,180 Levittown Pkwy,Levittown,"Restaurants, Fast Food, Sandwiches",2.0,5,40.1493823,-74.8239491
99PHoYauSnGqVhVU6D8eJA,Old Pueblo Traders,"6228 E Broadway Blvd, Ste 150",Tucson,"Shopping, Fashion, Women's Clothing, Accessories",1.0,11,32.2201718,-110.8596674
9Y5JPV0TFZpJXFokFxwewQ,Asian Chef Fusion Cuisine,882 Union Mill Rd,Mount Laurel,"Restaurants, Japanese, Thai, Asian Fusion, Chinese",4.0,111,39.9381487,-74.9150587
IH-QMwPIjQDIiHioXu_4iA,Contour Airlines,1 Terminal Dr,Nashville,"Airlines, Transportation, Hotels & Travel",2.5,6,36.1314892,-86.6692337
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,1059 Van Kirk St,Philadelphia,"Restaurants, Pizza",4.5,11,40.036154,-75.0881369
jjPX9UyeVpF8egi1Clh6GA,Pizzi's Pizza,1025 W Lancaster Ave,Bryn Mawr,"Pizza, Restaurants",3.0,21,40.0241113,-75.3233849
gVfnWwDXmjXXuZPBW85XPA,Desi Spice,2717 W Main St,Trooper,"Indian, Restaurants",4.5,51,40.146309,-75.393151
523KdtGRd_sx5YBRfvDJLQ,Orange Blossom Cafe & Bakery,308 Broad St,Riverton,"Bagels, Breakfast & Brunch, Caterers, Food, Desserts, Restaurants, Coffee & Tea, Bakeries, Event Planning & Services, Cafes",3.5,54,40.0095844,-75.0127164
u8CwR6jZgKqBPCjBViEWcQ,Honey's,11115 N Dale Mabry Hwy,Tampa,"American (Traditional), Restaurants",3.5,6,28.0494589,-82.5042328
Mf6QgRlpd_W4H8GMW6gO8Q,Chuck's Trucks,5525 N Camino De La Tierra,Tucson,"Automotive, Auto Parts & Supplies",3.5,7,32.3072949,-111.0381468
HJpgBSD8YNGLFn-ousUoYQ,Mueller Furniture,1004 E Main St,Belleville,"Home Services, Baby Gear & Furniture, Furniture Stores, Home & Garden, Shopping, Local Flavor, Interior Design",3.5,22,38.5131147,-89.9700083
NjUjzEvHfyRcKI7VYwLY0Q,Cafe Habana,102 S 21st St,Philadelphia,"Restaurants, Nightlife, Lounges, Bars",4.0,5,39.9519011,-75.175709
M0_Yc94Yq-G7HV8rrl9fQA,Gaetano’s,3820 Lancaster Ave,Philadelphia,"Pizza, Restaurants, Sandwiches, Cheesesteaks",3.5,6,39.9604844097,-75.1977337
0gNdPyA4KvIFTTZEhqMG7Q,Bike Stop Outpost,610 S Main St,Saint Charles,"Shopping, Bikes, Fashion, Outdoor Gear, Sporting Goods, Bike Rentals, Sports Wear, Active Life",4.5,6,38.7767799,-90.4834362
VwCR9uFMaDbGhZuxtB_1rw,Garage Door Repair Of Tucson,13139 N Pioneer Way,Oro Valley,"Local Services, Garage Door Services, Contractors, Home Services",4.5,9,32.4443065,-110.9717597
HwZG4PC_g_MHGogpYdAd0Q,"Michael W Thompson, DDS","536 E Arrellaga St, Ste 104",Santa Barbara,"Dentists, Health & Medical, General Dentistry",5.0,7,34.4329613,-119.7024769
sQ7YjoRXw0NkdYJEzfEoqQ,Shoney's Restaurant,1306 Murfreesbo Rd,Franklin,"American (Traditional), Restaurants",2.0,24,35.9144364,-86.8279464
r31oH9nLDCLcSqsd3MdT1A,Wendy's,800 Reed Rd,Broomall,"Fast Food, Restaurants, Burgers",1.5,40,39.9591768008,-75.3517154785
qWnjIYmfBdWUTelGor0rEA,Riccardo's Pizza & Restaurant,240 John F Kennedy Way,Willingboro,"Pizza, Restaurants",3.5,19,40.0202792,-74.8842229
esBAsJXJbTYb2zfo48FpOw,Anytime Fitness,8424 W Hillsborough Ave,Tampa,"Trainers, Gyms, Fitness & Instruction, Active Life",4.5,13,27.99603,-82.57878
QQoa0olMchHaCE4otbLaBg,Moxie Pest Control - Philidelphia,715 Flinthill Rd,King of Prussia,"Pest Control, Local Services",2.5,6,40.0851469,-75.3294431
HTqoEYWlJkEXNEmHtKCPIA,Stitch-It Alterations,4101 Hillsboro Cir,Nashville,"Bespoke Clothing, Men's Clothing, Embroidery & Crochet, Sewing & Alterations, Local Services, Shopping, Arts & Crafts, Fashion",4.5,25,36.1055544,-86.8192835
Spq-2DVE8nilFhSFk0jLug,Tony B's Pizzeria,544 Gravois Rd,Fenton,"Restaurants, Pizza",2.5,20,38.5129991377,-90.439324379
J55AT36H5EeJ9ey8etGjHA,Donut Palace,3466-D Lebanon Pike,Hermitage,"Food, Donuts",4.5,47,36.1915363216,-86.6252814978
eUXPZQSeZVpKHd0aRF3Rsw,Long John Silver's,3847 W Washington,Indianapolis,"Fast Food, Seafood, Restaurants, American (New)",2.5,8,39.7595227,-86.2272436
ZFcE6HItnUzgGPM0Uxm-DQ,Pushing Pastry Cafe,4235 S Claiborne Ave,New Orleans,"Cafes, Patisserie/Cake Shop, Restaurants, Food, Waffles, Comfort Food, Breakfast & Brunch",4.5,7,29.9407898,-90.1020423
WrNg2bDzC2LpXdsk6dn6uA,Select Electric,316 California Ave,Reno,"Home Services, Electricians",4.5,12,39.5199406,-119.8146282
zU1rfW-rBW2Jm9ERqVg3fw,Casas Adobes Pediatrics,7600 N La Cholla Blvd,Tucson,"Doctors, Pediatricians, Health & Medical",3.5,6,32.3444500459,-111.0110174835
q6661I3CGW0UB740E5Zjfw,India House,418 State St,Santa Barbara,"Home & Garden, Home Decor, Restaurants, Shopping, Indian",2.0,136,34.4165402,-119.6945773
duGwRBwasRIsxs16YseXWw,Harbor Freight Tools,154 W Fletcher Ave,Tampa,"Shopping, Home & Garden",1.5,6,28.0678578,-82.4610136
0d223PXcDFzz52qLgSHFUA,Forever 2 Wheels +,424 Greenbrae Dr,Sparks,"Shopping, Sporting Goods, Bike Repair/Maintenance, Skate Shops, Local Services, Local Flavor, Bikes",4.0,14,39.547429,-119.7491552
MFdJytuvSse0p97knfElCA,"Michelle M Eagan, MD","4224 Houma Blvd, Ste 250",New Orleans,"Beauty & Spas, Health & Medical, Cosmetic Surgeons, Skin Care, Doctors, Surgeons",4.5,15,30.0138961,-90.1807307
avNUBfd-ZVCA0OkgEvaVqw,Studio Branca,12627 Olive Blvd,Creve Coeur,"Beauty & Spas, Nail Salons, Health & Medical, Medical Spas, Hair Salons, Hair Removal, Makeup Artists, Waxing, Day Spas, Massage",3.5,51,38.6779120851,-90.4649263577
ew6lDkRqYgXp7wrrMjTzRg,B Perfect Nails,140 Street Albert Road,St Albert,"Nail Salons, Beauty & Spas",2.0,8,53.621065,-113.613314
F-vfI049swuwDR7HMOW1Fg,Red Habanero,8510 E 96th St,Fishers,"Mexican, New Mexican Cuisine, Restaurants",3.5,198,39.927974,-86.018796
ySSOZ_fz7wMhfjhWKzdR-w,Johnny Rockets,2500 E Second St,Reno,"Burgers, Restaurants, Fast Food, American (Traditional), Sandwiches, Diners",4.0,520,39.5228351525,-119.7781323604
FBaf2gxShm2DqC71w2G1DQ,Powell Heating & Air Conditioning,1842 Hymer Ave,Sparks,"Building Supplies, Appliances, Contractors, Home & Garden, Home Services, Shopping, Electricians, Heating & Air Conditioning/HVAC",4.0,15,39.5312644,-119.7688875
iJ2DouXcIs0NwM9EdGlDZQ,Sherwood Florist,11060 Northcliffe Blvd,Spring Hill,"Wedding Planning, Shopping, Candle Stores, Event Planning & Services, Home & Garden, Nurseries & Gardening, Floral Designers, Gift Shops, Florists, Flowers & Gifts",4.5,33,28.4913867147,-82.543037
1z-WWpERPYI6Q4rr8M6UgA,Tuscan Sky Hair Salon and Gifts,5761 Chippewa St,Saint Louis,"Massage Therapy, Threading Services, Hair Salons, Massage, Waxing, Health & Medical, Beauty & Spas, Hair Removal, Skin Care",2.5,6,38.5931468,-90.2913614
4i4AA184MUz3wobkhdAA3A,Rite Aid,6201 Germantown Ave,Philadelphia,"Shopping, Food, Drugstores, Convenience Stores",2.0,6,40.0428585375,-75.1798537374
l3WdpUNsmC9SIhCmgDoeVw,Harding House Brewing Company,904 51st Ave N,Nashville,"Food, Breweries, Nightlife, Bars, Beer Bar, Beer Gardens",4.5,23,36.1578883,-86.8486309
dccdmctuc1TZn5q6IA5J6A,Dream Dinners,"9520 Uptown Dr, Ste H",Indianapolis,"Food, Do-It-Yourself Food, Specialty Food",4.5,6,39.9257813,-86.0356782
IgCwdvf8RTNUkcUhylBGBg,Manhattan Nails Salon,3511 S Manhattan Ave,Tampa,"Nail Salons, Beauty & Spas, Eyelash Service, Hair Removal, Waxing",4.0,134,27.9110887,-82.5183204
kbTVAHUbvK-SLFUvsRQKAg,Blue Coast Burrito,"7003 Chadwick Dr, Ste 151",Smyrna,"Mexican, Restaurants, Food",4.5,6,35.96507,-86.514712
f5xvS-qajT5G84zXF07m8g,Basin St. Station,501 Basin St,New Orleans,"Hotels & Travel, Tours, Event Planning & Services, Venues & Event Spaces, Arts & Entertainment, Cultural Center",4.0,26,29.9598288,-90.0707168
xtRJqufsBy9UbxkDx58H7w,Hand & Stone Massage and Facial Spa,"8505 Keystone Crossing, Ste C",Indianapolis,"Massage Therapy, Beauty & Spas, Day Spas, Hair Removal, Massage, Health & Medical",3.5,12,39.9109773435,-86.1100240002
PxQZBLFh14LFIj4HHWG_Kg,La-China Poblana,10 Berlin Rd,Clementon,"Mexican, Restaurants",4.0,30,39.8050839677,-74.9897100583
WNRbfAunU_UkFR5QjbkQ3w,Dietz Cleaning,7506 Bolanos Ct,Tampa,"Home Cleaning, Contractors, Professional Services, Home Services, Office Cleaning",5.0,8,28.016896,-82.563883
y3cj3QYIQdhamn26Gn2Z6Q,Castle Lock & Key,"7154 W State St, Ste 208",Boise,"Home Services, Keys & Locksmiths",5.0,9,43.669518,-116.2785626
c3eWB489arZI26M8n4gAvw,Flavor of India,11939 Olive Blvd,Saint Louis,"Restaurants, Indian",4.0,104,38.672511,-90.446686
_O16xyQwp0YSTG2RgweRYA,Luigi's Italian Restaurant,"3224 W Gandy Blvd, Ste 3",Tampa,"Italian, Hair Salons, Pizza, Restaurants, Beauty & Spas",3.5,37,27.893361,-82.49954
1FURjeGJi_LBXcJQg8eskw,Padaro Beach Grill,3765 Santa Claus Ln,Carpinteria,"American (Traditional), Restaurants, Seafood, Burgers, Tacos, Sandwiches, Mexican, Bars, Food, Beer Bar, Juice Bars & Smoothies, Nightlife",4.5,885,34.4068326,-119.5485827
pTVc3txErLwF9UZrgJdR3A,Screamin Demon Tattoo,10509 Lincoln Trl,Fairview Heights,"Beauty & Spas, Tattoo, Piercing",4.0,8,38.593189,-89.9981329
C7ZNfxgDQWinNzRfTkevxg,The Men's Club Barber Shop,7617 Ridge Ave,Philadelphia,"Barbers, Beauty & Spas",4.5,62,40.0513239278,-75.236084573
C4XvMgCG_5Ck4UXTnwhl2g,Haverford Township Free Library,1601 Darby Rd,Havertown,"Public Services & Government, Libraries",4.0,8,39.9815516,-75.3049104
_geBSCsu-QEoO64rpEZYiA,Big Bang - Dueling Piano Bar,807 N 2nd St,Saint Louis,"Music Venues, Nightlife, Performing Arts, Piano Bars, Arts & Entertainment, Bars",3.5,33,38.6311126,-90.1843912
I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,426 W Girard Ave,Philadelphia,"Food, Tacos, Mexican, Latin American, Restaurants, Spanish",4.0,338,39.9698623,-75.1439919
XNCWBhmbQwtFMs65INKm4Q,Chase Bank,6210 Allisonville Rd,Indianapolis,"Banks & Credit Unions, Financial Services",3.5,5,39.8690676009,-86.097368449
I4iTHe-vG5XV6bm9HAO9gg,Spikes Deluxe Dog Wash,4632 E Grant Rd,Tucson,"Professional Services, Pet Groomers, Pets, Pet Services",3.0,14,32.2501696,-110.8939508
Z7ScbWhyfhECBtxsDdQ6wQ,Rite Aid,664 Haddon Ave,Collingswood,"Health & Medical, Convenience Stores, Shopping, Food, Drugstores",2.5,7,39.916396,-75.069997
Nu3GVr5PI2CFN8fsQ9U-6Q,Behavioral Health Choices,"1005 W 9th Ave, Ste B",King of Prussia,"Counseling & Mental Health, Health & Medical",1.0,5,40.1008817,-75.41294
o9y1VGXiz0TcPjEcAbfpDQ,"Munyan Painting, Roofing, and Restoration",1175 Gould St,Clearwater,"Damage Restoration, Contractors, Painters, Local Services, Home Services, Roofing, Waterproofing",2.0,12,27.9618524,-82.7886816
_Xo-JzgxbMaDi5cvlfHpwg,Nidia's Latin Grill,14164 574th Hwy,Dover,"Restaurants, Barbeque",4.5,19,27.9942212,-82.220255
